0.0000000000e+00, 0.0000000000e+00
1.9140496344e+05, 6.8779790850e-02
1.9143973406e+05, 6.8793550029e-02
1.9203876620e+05, 6.9099724121e-02
1.9212802208e+05, 6.9147296142e-02
2.0785720985e+05, 7.8679904906e-02
2.0802834492e+05, 7.8794796355e-02
2.0809152444e+05, 7.8843265828e-02
2.0812110420e+05, 7.8867409112e-02
2.1029929733e+05, 8.0805478408e-02
2.1068767633e+05, 8.1153069441e-02
2.1071668559e+05, 8.1179186010e-02
2.1209279823e+05, 8.2425264441e-02
2.1979909561e+05, 8.9444162290e-02
2.1998718192e+05, 8.9620849646e-02
2.2018000729e+05, 8.9806888227e-02
2.2018000729e+05, 8.9806888227e-02
2.2025446267e+05, 8.9881626532e-02
2.2263301105e+05, 9.2346427235e-02
2.2405352703e+05, 9.3818452461e-02
2.2405352703e+05, 9.3818452461e-02
2.2411285896e+05, 9.3881084456e-02
2.2411285896e+05, 9.3881084456e-02
2.2444808251e+05, 9.4242277793e-02
2.2444808251e+05, 9.4242277793e-02
2.2444808251e+05, 9.4242277793e-02
2.2444808251e+05, 9.4242277793e-02
2.2444808251e+05, 9.4242277793e-02
2.2446339989e+05, 9.4258748301e-02
2.2554467530e+05, 9.5420711517e-02
2.2601873724e+05, 9.5939957454e-02
2.2720981145e+05, 9.7244534311e-02
2.2720981145e+05, 9.7244534311e-02
2.2720981145e+05, 9.7244534311e-02
2.2966586004e+05, 1.0000255726e-01
2.2966586004e+05, 1.0000255726e-01
2.2978529031e+05, 1.0014132956e-01
2.2978529031e+05, 1.0014132956e-01
2.2981204777e+05, 1.0017254353e-01
2.2990747628e+05, 1.0028385919e-01
2.2997667040e+05, 1.0036733892e-01
2.2997667040e+05, 1.0036733892e-01
2.3079458795e+05, 1.0138868916e-01
2.3110827873e+05, 1.0179416903e-01
2.3110827873e+05, 1.0179416903e-01
2.3241853454e+05, 1.0349499977e-01
2.3241853454e+05, 1.0349499977e-01
2.3256073688e+05, 1.0368032747e-01
2.3256073688e+05, 1.0368032747e-01
2.3372369145e+05, 1.0520224861e-01
2.3411783836e+05, 1.0576640942e-01
2.3415249563e+05, 1.0581916306e-01
2.3448170079e+05, 1.0636990382e-01
2.3455899194e+05, 1.0650779067e-01
2.3531204790e+05, 1.0785219573e-01
2.3602256463e+05, 1.0911964416e-01
2.3606174464e+05, 1.0918956402e-01
2.3672976427e+05, 1.1038249347e-01
2.3982201905e+05, 1.1591790249e-01
2.4041852253e+05, 1.1702530574e-01
2.4041852253e+05, 1.1702530574e-01
2.4065522580e+05, 1.1746836951e-01
2.4091386160e+05, 1.1797476568e-01
2.4099826445e+05, 1.1814177517e-01
2.4099826445e+05, 1.1814177517e-01
2.4113612351e+05, 1.1841754943e-01
2.4113612351e+05, 1.1841754943e-01
2.4132180523e+05, 1.1878936579e-01
2.4132310581e+05, 1.1879209056e-01
2.4158168011e+05, 1.1936333739e-01
2.4158168011e+05, 1.1936333739e-01
2.4158168011e+05, 1.1936333739e-01
2.4174941712e+05, 1.1974058695e-01
2.4174941712e+05, 1.1974058695e-01
2.4174941712e+05, 1.1974058695e-01
2.4192087768e+05, 1.2012713302e-01
2.4202712872e+05, 1.2038303336e-01
2.4233419246e+05, 1.2117397834e-01
2.4271468511e+05, 1.2222718027e-01
2.4271468511e+05, 1.2222718027e-01
2.4271468511e+05, 1.2222718027e-01
2.4280205509e+05, 1.2247310094e-01
2.4280205509e+05, 1.2247310094e-01
2.4304590832e+05, 1.2317131384e-01
2.4315212760e+05, 1.2350315508e-01
2.4323527582e+05, 1.2376287504e-01
2.4323527582e+05, 1.2376287504e-01
2.4349478394e+05, 1.2458750218e-01
2.4391949503e+05, 1.2600860801e-01
2.4410662057e+05, 1.2663534675e-01
2.4410662057e+05, 1.2663534675e-01
2.4485915722e+05, 1.2916663307e-01
2.4518873980e+05, 1.3027659766e-01
2.4518873980e+05, 1.3027659766e-01
2.4519893934e+05, 1.3031101492e-01
2.4521677575e+05, 1.3037443344e-01
2.4527161355e+05, 1.3056940440e-01
2.4534179475e+05, 1.3081901883e-01
2.4544521275e+05, 1.3120738116e-01
2.4544521275e+05, 1.3120738116e-01
2.4617876605e+05, 1.3412123708e-01
2.4705485236e+05, 1.3760195363e-01
2.4705485236e+05, 1.3760195363e-01
2.4750371810e+05, 1.3938946171e-01
2.4757550354e+05, 1.3967554363e-01
2.4757550354e+05, 1.3967554363e-01
2.4883450041e+05, 1.4471163833e-01
2.4883450041e+05, 1.4471163833e-01
2.4932897326e+05, 1.4669047015e-01
2.4932897326e+05, 1.4669047015e-01
2.4952575027e+05, 1.4748051669e-01
2.4965974494e+05, 1.4804422042e-01
2.4975403375e+05, 1.4844090285e-01
2.4984756178e+05, 1.4885424791e-01
2.4996295011e+05, 1.4936417989e-01
2.4996295011e+05, 1.4936417989e-01
2.4996295011e+05, 1.4936417989e-01
2.4996295011e+05, 1.4936417989e-01
2.5000000000e+05, 1.4953725433e-01
