num,x,y
0,-0.0507859252393246,0.25
1,-0.0307478755712509,0.0923654586076736
2,0.0972374677658081,-0.00465661287307739
3,0.25,-0.00364602101035416
4,0.25,0.25
5,-0.25,0.25
6,-0.25,0.00169709941837937
7,-0.0972998887300491,0.00308878696523607
8,0.0309911575168371,-0.0922841131687164
9,0.0522018373012543,-0.25
10,0.25,-0.25
11,-0.25,-0.25
12,0.189420089125633,0.25
13,0.128949224948883,0.25
14,0.0694911852478981,0.25
15,0.0103448294103146,0.25
16,-0.0502573847770691,0.194535434246063
17,-0.0483188219368458,0.142265722155571
18,0.00674330722540617,0.0971150696277618
19,0.0425833612680435,0.0875412300229073
20,0.0727457404136658,0.0646905452013016
21,0.09151890873909,0.0331828072667122
22,0.146314591169357,-0.00444742990657687
23,0.195541858673096,-0.00395206827670336
24,0.25,0.0580115653574467
25,0.25,0.121020920574665
26,0.25,0.185420200228691
27,-0.0884746983647346,0.0406083352863789
28,-0.0647329539060593,0.0727080032229424
29,-0.115479804575443,0.25
30,-0.182587191462517,0.25
31,-0.25,0.187674880027771
32,-0.25,0.125099197030067
33,-0.25,0.0629971399903297
34,-0.195692732930183,0.0024097878485918
35,-0.146324083209038,0.00319460756145418
36,0.0881984829902649,-0.0412048064172268
37,0.0646058470010757,-0.0728209689259529
38,0.0486373528838158,-0.142406806349754
39,0.0513152070343494,-0.194483548402786
40,0.11645195633173,-0.25
41,0.183032587170601,-0.25
42,0.25,-0.188426062464714
43,0.25,-0.126519441604614
44,0.25,-0.0648574382066727
45,-0.189406052231789,-0.25
46,-0.128900766372681,-0.25
47,-0.0690582320094109,-0.25
48,-0.00938910618424416,-0.25
49,-0.00634103594347835,-0.0971421673893929
50,-0.0418428815901279,-0.0878975689411163
51,-0.071399137377739,-0.0661738067865372
52,-0.0911279320716858,-0.0342419221997261
53,-0.25,-0.0596718974411488
54,-0.25,-0.12219812721014
55,-0.25,-0.185998812317848
56,0.123125515878201,0.116290137171745
57,0.00833527278155088,0.146634474396706
58,0.0636854320764542,0.138434827327728
59,0.127459421753883,0.186075866222382
60,0.141823992133141,0.0533145479857922
61,0.189141973853111,0.119804874062538
62,0.0676954314112663,0.192675992846489
63,0.00977735500782728,0.196116805076599
64,0.194126963615417,0.0567947290837765
65,0.189005374908447,0.185325235128403
66,-0.110456496477127,0.123421028256416
67,-0.114618860185146,0.188980638980865
68,-0.183628588914871,0.12481465190649
69,-0.137535497546196,0.0609686747193336
70,-0.182708650827408,0.187867537140846
71,-0.191714212298393,0.0627975612878799
72,0.110481604933739,-0.123844124376774
73,0.11522364616394,-0.189205020666122
74,0.183679014444351,-0.125809893012047
75,0.13745379447937,-0.0619530826807022
76,0.182983815670013,-0.188360244035721
77,0.191668659448624,-0.0641431212425232
78,-0.122821927070618,-0.116981118917465
79,-0.00775463227182627,-0.1467414945364
80,-0.0632108971476555,-0.138876125216484
81,-0.127214580774307,-0.186396211385727
82,-0.141572222113609,-0.0545703507959843
83,-0.189094871282578,-0.120808616280556
84,-0.0673941895365715,-0.192862927913666
85,-0.00830568093806505,-0.196022003889084
86,-0.194089949131012,-0.0581602677702904
87,-0.188928872346878,-0.185800909996033
88,0.0992202013731003,0.25
89,0.0685933083295822,0.221338003873825
90,0.0975774228572845,0.189375936985016
91,0.128204315900803,0.218037933111191
92,0.0399180054664612,0.25
93,0.0100610926747322,0.2230584025383
94,0.0387363918125629,0.194396406412125
