1.5994395037e+03
2.0518187446e+03
9.6662352605e+02
1.2539054623e+03
2.1029998500e+03
7.5788770607e+02
9.0837142088e+02
2.1541809554e+03
5.4915188609e+02
3.1474062884e+02
1.8971199193e+03
5.2195563023e+02
-2.7889016320e+02
1.6400588831e+03
4.9475937437e+02
9.6793572808e+01
1.6235681564e+03
8.0718233549e+02
4.7247730882e+02
1.6070774297e+03
1.1196052966e+03
1.0359584063e+03
1.8294480872e+03
1.0431144113e+03
