0.0000000000e+00, 0.0000000000e+00
8.7806471059e+03, 2.7276835043e-04
8.8327285715e+03, 2.7512499082e-04
9.0329662298e+03, 2.9413167994e-04
9.0485424750e+03, 2.9878006791e-04
9.0464896533e+03, 2.9961776318e-04
9.0407473748e+03, 3.0219771415e-04
9.0407473748e+03, 3.0219771415e-04
9.0060515280e+03, 3.1732856380e-04
9.0060515280e+03, 3.1732856380e-04
8.9898145270e+03, 3.2434640482e-04
8.8697173231e+03, 3.6957246284e-04
8.8535588685e+03, 3.7568651094e-04
8.8535588685e+03, 3.7568651094e-04
8.7749013678e+03, 4.0209997264e-04
8.6024871481e+03, 4.6201525558e-04
8.5696633318e+03, 4.7328603181e-04
8.5696633318e+03, 4.7328603181e-04
8.5664444942e+03, 4.7439042139e-04
8.5604470095e+03, 4.7640202431e-04
8.5567538086e+03, 4.7832544385e-04
8.5567538086e+03, 4.7832544385e-04
8.5560851248e+03, 4.7867532906e-04
8.5548858337e+03, 4.7925185663e-04
8.5537941650e+03, 4.8037044619e-04
8.5520545923e+03, 4.8214490846e-04
8.5520545923e+03, 4.8214490846e-04
8.5521284063e+03, 4.8406732651e-04
8.5521284063e+03, 4.8406732651e-04
8.5522798922e+03, 4.9028754276e-04
8.5536314319e+03, 4.9210939106e-04
8.5551498616e+03, 4.9412757334e-04
8.5551498616e+03, 4.9412757334e-04
8.5595194894e+03, 4.9978567782e-04
8.5613998228e+03, 5.0105376503e-04
8.5631199888e+03, 5.0228404516e-04
8.5631199888e+03, 5.0228404516e-04
8.5795093335e+03, 5.1419072993e-04
8.5848262463e+03, 5.1672077107e-04
8.5848262463e+03, 5.1672077107e-04
8.6042854744e+03, 5.2583737104e-04
8.6046759419e+03, 5.2597404348e-04
8.6156662805e+03, 5.3018748120e-04
8.6156662805e+03, 5.3018748120e-04
8.6194307374e+03, 5.3162818834e-04
8.6324417185e+03, 5.3666113706e-04
8.6468392825e+03, 5.4229084606e-04
8.6509581986e+03, 5.4357600947e-04
8.6509581986e+03, 5.4357600947e-04
8.6784942130e+03, 5.5213113304e-04
8.6784942130e+03, 5.5213113304e-04
8.7163691811e+03, 5.6388176649e-04
8.7163691811e+03, 5.6388176649e-04
8.7360860436e+03, 5.7000463088e-04
8.7360860436e+03, 5.7000463088e-04
8.7525911955e+03, 5.7530692489e-04
8.7551614765e+03, 5.7613883487e-04
8.7677059224e+03, 5.8019893723e-04
8.7786051455e+03, 5.8373139488e-04
8.7786051455e+03, 5.8373139488e-04
8.7928210664e+03, 5.8832690248e-04
8.7999856328e+03, 5.9070484493e-04
8.8076873737e+03, 5.9338337753e-04
8.8126849933e+03, 5.9512159037e-04
8.8933451588e+03, 6.2539809403e-04
8.8946428131e+03, 6.2588479993e-04
8.9473386956e+03, 6.4609209945e-04
8.9473386956e+03, 6.4609209945e-04
8.9550622595e+03, 6.4890889808e-04
8.9550622595e+03, 6.4890889808e-04
8.9550622595e+03, 6.4890889808e-04
8.9550622596e+03, 6.4890889809e-04
8.9557559789e+03, 6.4915685048e-04
8.9557559789e+03, 6.4915685048e-04
8.9599164131e+03, 6.5064504009e-04
8.9599164131e+03, 6.5064504009e-04
8.9709118254e+03, 6.5440589882e-04
9.0235658185e+03, 6.7321704318e-04
9.0267249872e+03, 6.7432644296e-04
9.0336598750e+03, 6.7676539929e-04
9.0361384730e+03, 6.7764535434e-04
9.0361384730e+03, 6.7764535434e-04
9.1195813915e+03, 7.0695974590e-04
9.1195813915e+03, 7.0695974590e-04
9.1449475487e+03, 7.1591954141e-04
9.1619476574e+03, 7.2192771261e-04
9.1705458674e+03, 7.2498535445e-04
9.1705458674e+03, 7.2498535445e-04
9.1865088378e+03, 7.3064420101e-04
9.1927689580e+03, 7.3286662785e-04
9.1927689580e+03, 7.3286662785e-04
9.2179017777e+03, 7.4180242472e-04
9.2521039434e+03, 7.5458467327e-04
9.2521039434e+03, 7.5458467327e-04
9.2521039434e+03, 7.5458467327e-04
9.2521039434e+03, 7.5458467327e-04
9.2720892817e+03, 7.6203469745e-04
9.2720892817e+03, 7.6203469745e-04
9.2933453982e+03, 7.7015643299e-04
9.2933453982e+03, 7.7015643299e-04
9.2933453982e+03, 7.7015643299e-04
9.2933453982e+03, 7.7015643299e-04
9.3038533689e+03, 7.7420754708e-04
9.3291698021e+03, 7.8396359770e-04
9.3291698021e+03, 7.8396359770e-04
9.3376151547e+03, 7.8722787521e-04
9.3377185789e+03, 7.8726886701e-04
9.3399332393e+03, 7.8814115402e-04
9.3454303768e+03, 7.9031391512e-04
9.3454303768e+03, 7.9031391512e-04
9.3454303768e+03, 7.9031391512e-04
9.3454303768e+03, 7.9031391512e-04
9.3454303768e+03, 7.9031391512e-04
9.3504318128e+03, 7.9234308858e-04
9.3582685655e+03, 7.9552832199e-04
9.3733841660e+03, 8.0209968610e-04
9.3942363728e+03, 8.1149377624e-04
9.3942363728e+03, 8.1149377624e-04
9.3942363728e+03, 8.1149377624e-04
9.4012943458e+03, 8.1488804810e-04
9.4048106818e+03, 8.1659759853e-04
9.4138695942e+03, 8.2099095589e-04
9.4138695942e+03, 8.2099095589e-04
9.4166981033e+03, 8.2236736800e-04
9.4184568731e+03, 8.2323307281e-04
9.4235409745e+03, 8.2574626873e-04
9.4235409745e+03, 8.2574626873e-04
9.4260913967e+03, 8.2710943947e-04
9.4309115408e+03, 8.2968813230e-04
9.4393110032e+03, 8.3418219805e-04
9.4362209794e+03, 8.3252236659e-04
9.4362209794e+03, 8.3252236659e-04
9.4362209794e+03, 8.3252236659e-04
9.4362209794e+03, 8.3252236660e-04
9.4497066861e+03, 8.3974839301e-04
9.4497066861e+03, 8.3974839301e-04
9.4497106080e+03, 8.3975050025e-04
9.4531443224e+03, 8.4159657218e-04
9.4614465729e+03, 8.4601529122e-04
9.4614465729e+03, 8.4601529122e-04
9.4615012007e+03, 8.4604443093e-04
9.4657505074e+03, 8.4829832824e-04
9.4690943938e+03, 8.5003681124e-04
9.4690943938e+03, 8.5003681124e-04
9.4804867243e+03, 8.5599813150e-04
9.4804867243e+03, 8.5599813150e-04
9.4887864118e+03, 8.6033809830e-04
9.4887864118e+03, 8.6033809830e-04
9.4912099432e+03, 8.6161012024e-04
9.5068073245e+03, 8.6970165333e-04
9.5068073245e+03, 8.6970165333e-04
9.5096309945e+03, 8.7119169402e-04
9.5220801476e+03, 8.7774158788e-04
9.5220801476e+03, 8.7774158788e-04
9.5234569106e+03, 8.7845978432e-04
9.5535831405e+03, 8.9433045735e-04
9.5544049389e+03, 8.9476341423e-04
9.5544049389e+03, 8.9476341423e-04
9.5544049389e+03, 8.9476341423e-04
9.5544049389e+03, 8.9476341423e-04
9.5579143085e+03, 8.9660037973e-04
9.5579143085e+03, 8.9660037973e-04
9.5579612388e+03, 8.9662605214e-04
9.5623525557e+03, 8.9902804504e-04
9.5623525557e+03, 8.9902804504e-04
9.5643054689e+03, 9.0016169107e-04
9.5739512647e+03, 9.0576090622e-04
9.5739512647e+03, 9.0576090622e-04
9.5739512647e+03, 9.0576090622e-04
9.5739512647e+03, 9.0576090622e-04
9.5766358820e+03, 9.0731968588e-04
9.5766358820e+03, 9.0731968588e-04
9.5906383995e+03, 9.1541245649e-04
9.6290879031e+03, 9.3761342668e-04
9.6290879031e+03, 9.3761342668e-04
9.6579972854e+03, 9.5430117900e-04
9.6579972854e+03, 9.5430117900e-04
9.6753348164e+03, 9.6442361454e-04
9.6870026129e+03, 9.7146612772e-04
9.6870026129e+03, 9.7146612772e-04
9.7146928980e+03, 9.8785285225e-04
9.7159581496e+03, 9.8860608315e-04
9.7314313102e+03, 9.9874490795e-04
9.7314313102e+03, 9.9874490795e-04
9.7354169327e+03, 1.0016023188e-03
9.7381604432e+03, 1.0036037197e-03
9.7381831760e+03, 1.0036203220e-03
9.7390166924e+03, 1.0042283001e-03
9.7450249478e+03, 1.0086238047e-03
