0, 105, 5.283868401241993524e+02
1, 106, 1.774306810633120569e-05
2, 65, -4.406085073550318043e+01
3, 66, 1.168342638012652830e-05
4, 718, -3.581376045888823995e-02
5, 759, -2.978838696876135589e-02
6, 719, -3.393861610362811088e-02
7, 758, -3.113352849733746694e-02
8, 1081, 1.332709133570342134e-03
9, 1042, 1.833494310481048172e-03
10, 1041, 2.095031578437601993e+01
11, 1040, -8.833104055721224335e-04
12, 1396, -1.066336908443042686e-01
13, 1435, -1.255450317686279960e-01
14, 1394, -1.066285885874086181e-01
15, 1395, -1.070543740597792309e-01
16, 2130, -7.915622505235852700e-04
17, 2091, -2.315563436317355794e+01
18, 2133, 1.908146755779872763e-04
19, 2132, -6.897441094627738778e+01
20, 2307, 1.402367036936330078e+04
21, 2306, -8.008753757540477484e-06
22, 2267, -4.945470242700659469e+01
23, 2266, -5.273591036524076108e-06
24, 2704, -1.150253496747666987e-04
25, 2745, -1.777681686747722978e+01
26, 2706, -1.309991699782959621e-05
27, 2705, 7.672348154940857457e-05
28, 3297, -9.484505977020207855e-04
29, 3298, -4.512789952721097393e+02
30, 3257, 1.883817433106957069e-03
31, 3258, 2.693504398339731636e-03
32, 3643, 2.184360956496505038e-03
33, 3644, 2.250757724408396047e-03
34, 3645, 2.047720193615177979e-03
35, 3684, 1.972800307910901451e-03
36, 4174, 1.348514618710351708e-03
37, 4135, 7.186141349704976838e-04
38, 4134, 8.934650020828210828e-04
39, 4133, 3.789839468753633815e-04
40, 4538, 2.936785020015364391e-04
41, 4539, 4.862846704831681396e-04
42, 4578, 3.554970467152634679e-04
43, 4537, 1.056322065231903620e-04
44, 4975, 1.062221813136912099e-03
45, 4976, 1.064804487805337064e-03
46, 4974, 1.051275483082605988e-03
47, 4973, 1.032750406307488987e-03
48, 5547, -1.762529089680914263e-03
49, 5507, -9.139061588352095531e-04
50, 5546, -2.185294668458812560e-03
51, 5506, -1.350536571090828761e-03
52, 5840, -1.326104743876746050e-03
53, 5841, -1.332450031636509599e-03
54, 5839, -1.307205025453751822e-03
55, 5880, -1.322185244160395054e-03
56, 6277, -9.641224971543844828e-04
57, 6276, -9.686312805988985713e-04
58, 6278, -9.518579887107777096e-04
59, 6275, -9.638700719109525878e-04
60, 6752, -5.919181405682811701e-04
61, 6712, -5.034932274783166049e-04
62, 6753, -3.985244101227903646e-04
63, 6713, -3.248437517468084727e-04
64, 0, -1.402367036936341901e+04
