0, 105, 1.821665026139956609e-05
1, 106, 1.809452557166362982e-05
2, 104, 1.803257513871754127e-05
3, 145, 1.795169286863853957e-05
4, 718, 1.573812620596338162e-05
5, 678, 1.586437119204258013e-05
6, 719, 1.524571223268872747e-05
7, 679, 1.535580822726060821e-05
8, 1081, 1.575077516264167948e-05
9, 1080, 1.585382551205923550e-05
10, 1041, 1.602078433049144990e-05
11, 1040, 1.611295536505246047e-05
12, 1434, 1.030614599843932347e-05
13, 1435, 1.030746261078060999e-05
14, 1433, 1.020285170362750064e-05
15, 1474, 1.017603259669311831e-05
16, 2051, -1.514695911708054155e+01
17, 2091, -2.821314635789313741e-01
18, 2052, -1.027453151464342509e-07
19, 2050, 1.114820697309146604e-07
20, 2307, 6.429378456775793893e-01
21, 2306, 8.178309133925911302e-08
22, 2308, 5.453059485743184834e-09
23, 2347, -8.363376322704119559e-07
24, 2746, 1.531744121264209425e-05
25, 2745, 1.524945628522938329e-05
26, 2747, 1.523382443390387114e-05
27, 2786, 1.520409940595742262e-05
28, 3297, 1.885518202916010473e-05
29, 3298, 1.840219946931502537e-05
30, 3337, 1.864697456427171461e-05
31, 3296, 1.854847102483888309e-05
32, 3643, 3.219432091971683677e-06
33, 3644, 3.198990954750974541e-06
34, 3683, 3.199138300051323439e-06
35, 3642, 3.202497433858644653e-06
36, 4174, 5.037262722847111844e-06
37, 4173, 5.114507055656541783e-06
38, 4134, 5.109835676773760368e-06
39, 4133, 5.178925108389087657e-06
40, 4538, 5.633608087715277768e-06
41, 4539, 5.568115236630850548e-06
42, 4578, 5.540286993911008352e-06
43, 4537, 5.583895972742372940e-06
44, 4975, 1.748717452600514251e-06
45, 4976, 1.738483927629864067e-06
46, 4974, 1.744474492784014747e-06
47, 4973, 1.727224439299372347e-06
48, 5547, 7.407951684631130726e-06
49, 5507, 7.241150968638476737e-06
50, 5546, 7.403452709571771602e-06
51, 5506, 7.236504447176829793e-06
52, 5840, 6.164730954602093763e-06
53, 5841, 6.135526843896086345e-06
54, 5839, 6.134951914819517481e-06
55, 5880, 6.090209561725981775e-06
56, 6277, 3.384605447656846653e-06
57, 6276, 3.382013294500824455e-06
58, 6278, 3.359753745586378706e-06
59, 6275, 3.346607626695857676e-06
60, 6752, 6.339760235879953430e-06
61, 6712, 6.306101959123629197e-06
62, 6753, 6.241037911939141883e-06
63, 6713, 6.214906182640147873e-06
64, 0, 1.514695911708054155e+01
