0, 105, -1.736215783930608714e+00
1, 106, 8.540988000646945695e-07
2, 104, -4.917507782084748816e-07
3, 145, -3.986591861421664111e-06
4, 718, 3.407991013324194801e-06
5, 678, -9.280254102772379499e-01
6, 677, -1.659718105058793718e-06
7, 679, 1.840468347382710716e-06
8, 1081, 8.745671603480161189e-05
9, 1080, 8.681711501452162125e-05
10, 1041, 8.660976848550496496e-05
11, 1040, 8.603769194157515304e-05
12, 1434, 6.246171331927548396e-05
13, 1435, 6.245929195675287442e-05
14, 1433, 6.183214069253071892e-05
15, 1474, 6.190226089129496814e-05
16, 2051, -7.621790198025665776e-07
17, 2091, -2.759817907578021590e-01
18, 2090, -6.014767360912673519e-07
19, 2092, 6.736713415924249189e-07
20, 2307, -4.868688890665006852e+01
21, 2306, 6.693987185298433618e-07
22, 2267, -1.230201303180979533e+00
23, 2266, 4.407845700624134255e-07
24, 2746, 8.088412635429080674e-05
25, 2745, 8.061324848095115594e-05
26, 2747, 8.034192333118387209e-05
27, 2786, 8.038100338902194782e-05
28, 3297, -1.460937995578811543e+00
29, 3298, 1.399562397932002190e-06
30, 3337, 2.012648921237825374e-07
31, 3296, -1.518571553521512039e-06
32, 3643, 1.986058922549371712e-05
33, 3644, 1.993127842405137144e-05
34, 3683, 1.963468371957276468e-05
35, 3642, 1.954857745257820953e-05
36, 4174, 3.052576749897177599e-05
37, 4173, 3.009146650273452372e-05
38, 4134, 3.082204164256754502e-05
39, 4133, 3.043359102245462474e-05
40, 4538, 2.942900927581504949e-05
41, 4539, 2.938185456622070333e-05
42, 4578, 2.900484678826552323e-05
43, 4537, 2.889501427710708479e-05
44, 4975, 1.013216853751161791e-05
45, 4976, 1.010317462384401502e-05
46, 4974, 1.007900761208839684e-05
47, 4973, 9.951811560391260356e-06
48, 5547, 3.747380146121020175e-05
49, 5507, 3.826873545585441358e-05
50, 5546, 3.714422445834280402e-05
51, 5506, 3.792834979094809867e-05
52, 5840, 3.039867805442529971e-05
53, 5841, 3.017229169118521178e-05
54, 5839, 3.033239489017425098e-05
55, 5880, 2.996806122780471551e-05
56, 6277, 1.625849536084757204e-05
57, 6276, 1.623008181203375969e-05
58, 6278, 1.615494645703417987e-05
59, 6275, 1.604387627471668299e-05
60, 6752, 3.205850087553683051e-05
61, 6712, 3.200311637635238048e-05
62, 6753, 3.181407181649291503e-05
63, 6713, 3.177732248349347225e-05
64, 0, 4.868688890665006141e+01
