0, 105, -1.599989462371722349e+00
1, 106, 6.618806663247002621e-07
2, 104, -3.337520313623073215e-07
3, 145, -3.498907403946609649e-06
4, 718, -8.947138831199827891e-01
5, 678, -3.259667117184929675e-06
6, 677, -4.405490282332377113e-06
7, 679, -1.913471695689174701e-06
8, 1081, -9.379778957365626502e-01
9, 1080, -5.608773863045582377e-07
10, 1041, 5.723447716143596643e-06
11, 1040, 5.221783731016500293e-06
12, 1434, 6.328067073033390795e-05
13, 1435, 6.356881856276460697e-05
14, 1433, 6.233475315530662456e-05
15, 1474, 6.265632572701745223e-05
16, 2051, -1.897028768037623475e-06
17, 2091, -3.804085408742369223e-01
18, 2090, -2.011255186602416164e-06
19, 2092, 2.150646293928289987e-06
20, 2307, -3.736319758554535042e+01
21, 2306, 5.296399521501518972e-07
22, 2267, -1.219367873906856969e+00
23, 2266, 3.487564468426890773e-07
24, 2746, 7.745799272177384461e-05
25, 2745, 7.754130366585362030e-05
26, 2747, 7.657756478161423968e-05
27, 2786, 7.687481751863145443e-05
28, 3297, -1.252299301917060070e+00
29, 3298, 1.478719984593624820e-06
30, 3337, -2.860632057928276441e-06
31, 3296, -1.604460156650107467e-06
32, 3643, 1.799791807413814282e-05
33, 3644, 1.809237589163808992e-05
34, 3683, 1.776677131363179203e-05
35, 3642, 1.768393703717567611e-05
36, 4174, 2.743426049823022072e-05
37, 4173, 2.680096209982964545e-05
38, 4134, 2.765099552151705368e-05
39, 4133, 2.708455621397090827e-05
40, 4538, 2.588920289065064616e-05
41, 4539, 2.589558826272631706e-05
42, 4578, 2.553589595789960935e-05
43, 4537, 2.537369322323808606e-05
44, 4975, 9.170971866554335799e-06
45, 4976, 9.141282431455878584e-06
46, 4974, 9.126204018580819742e-06
47, 4973, 9.014363531946096406e-06
48, 5547, 3.261166221299608488e-05
49, 5507, 3.376878707221672677e-05
50, 5546, 3.212384741959248936e-05
51, 5506, 3.326497411998030916e-05
52, 5840, 2.634584640650561622e-05
53, 5841, 2.612228893981808430e-05
54, 5839, 2.631426700039837265e-05
55, 5880, 2.596642745068059304e-05
56, 6277, 1.385366512583419662e-05
57, 6276, 1.383445269488663257e-05
58, 6278, 1.376077586079073292e-05
59, 6275, 1.368119947925243011e-05
60, 6752, 2.791369383699768470e-05
61, 6712, 2.789580293899625990e-05
62, 6753, 2.773781628972404620e-05
63, 6713, 2.773333422017550196e-05
64, 0, 3.736319758554527937e+01
