-1.0918407627e+08
-1.7661209614e+06
-2.4615256921e+07
-8.6942659331e+07
-5.2068143031e+06
-2.5148905000e+07
-6.4701242394e+07
-8.6475076448e+06
-2.5682553079e+07
-1.1251201140e+08
-1.0759125592e+07
-2.7295014689e+07
-1.6032278040e+08
-1.2870743539e+07
-2.8907476299e+07
-1.2837100508e+08
-6.7821554936e+06
-2.6867895165e+07
-9.6419229758e+07
-6.9356744783e+05
-2.4828314031e+07
-1.0280165301e+08
-1.2298442046e+06
-2.4721785476e+07
