-1.0222142226e+05
-2.3005314402e+05
7.7233917444e+04
-4.2693439680e+03
2.1965669199e+04
4.4758594771e+04
9.3682734323e+04
2.7398448241e+05
1.2283272098e+04
1.1863580775e+05
2.7114347608e+05
1.8009684448e+02
1.4358888118e+05
2.6830246974e+05
-1.1923078409e+04
6.8818340019e+04
4.0234696163e+04
3.5915676050e+04
-5.9522011438e+03
-1.8783307741e+05
8.3754430509e+04
-5.4086811701e+04
-2.0894311071e+05
8.0494173977e+04
